image_id,identity,split,image_name,relative_path,file_hash,width,height
299,Bill_Clinton,validation,Bill_Clinton_0005.jpg,data/evaluation/validation/Bill_Clinton/Bill_Clinton_0005.jpg,dc1e4d8c0048c50cc3e5c60e1b04ec4602e6bc1bab619f5f57d204531d474fbd,250,250
300,Bill_Clinton,validation,Bill_Clinton_0015.jpg,data/evaluation/validation/Bill_Clinton/Bill_Clinton_0015.jpg,95ea4d363c970fe7c29be5be0ca206734404ca32950cf55107911cb611ef74ec,250,250
301,Bill_Clinton,validation,Bill_Clinton_0008.jpg,data/evaluation/validation/Bill_Clinton/Bill_Clinton_0008.jpg,19e7f5e3467a2d8a64b409e9ab6097cab7e29215d255786ce260954f86d90d1d,250,250
302,Bill_Clinton,validation,Bill_Clinton_0004.jpg,data/evaluation/validation/Bill_Clinton/Bill_Clinton_0004.jpg,0f1fe4d1c1566bfb53ec6652a0340f7659db995d4334ebbbd192932a8e1b4429,250,250
303,Bill_Clinton,validation,Bill_Clinton_0022.jpg,data/evaluation/validation/Bill_Clinton/Bill_Clinton_0022.jpg,09232e90d08c92ec617594847755edf319d4cdf30566a485671780e7d9ffdd33,250,250
304,Bill_Clinton,validation,Bill_Clinton_0029.jpg,data/evaluation/validation/Bill_Clinton/Bill_Clinton_0029.jpg,7c0952325b80fbed9ab75e11a997a937a8d048215fee22fe8375cbfe66a9bc45,250,250
305,Bill_Clinton,validation,Bill_Clinton_0013.jpg,data/evaluation/validation/Bill_Clinton/Bill_Clinton_0013.jpg,469478b50deff637d680697f5a3475a7615ab8af2e8e7fa870703d778261856e,250,250
306,Bill_Clinton,validation,Bill_Clinton_0003.jpg,data/evaluation/validation/Bill_Clinton/Bill_Clinton_0003.jpg,edaca0125b5c3992130101b3655a6dc2c4113a29629b0918008b12d22d718c3e,250,250
307,Bill_Clinton,validation,Bill_Clinton_0020.jpg,data/evaluation/validation/Bill_Clinton/Bill_Clinton_0020.jpg,59907d3ae1ccc438068ce328f634e3a701bcff56808b5fc6001b6ae0307542e0,250,250
308,Bill_Clinton,validation,Bill_Clinton_0009.jpg,data/evaluation/validation/Bill_Clinton/Bill_Clinton_0009.jpg,e5f84a1cb9ee689bf9e4f610cb6c769cac62f026811f1f51c6224c4927222d28,250,250
309,Bill_Clinton,validation,Bill_Clinton_0001.jpg,data/evaluation/validation/Bill_Clinton/Bill_Clinton_0001.jpg,572c5bce7c6ba5a0531b28d6581bce5855b2c6853df8730f1ac66ee479d343d2,250,250
310,Bill_Clinton,test,Bill_Clinton_0006.jpg,data/evaluation/test/Bill_Clinton/Bill_Clinton_0006.jpg,3f56985c7aa282ae2596a28a051ca64e7daaddbee5244c84f8ae756989a02226,250,250
311,Bill_Clinton,test,Bill_Clinton_0017.jpg,data/evaluation/test/Bill_Clinton/Bill_Clinton_0017.jpg,83aa2a17a6267c676a67021d8c2e85c883b8e4cc7eaf92ed0a7b19034ae0d38f,250,250
312,Bill_Clinton,test,Bill_Clinton_0016.jpg,data/evaluation/test/Bill_Clinton/Bill_Clinton_0016.jpg,b7d003adc215f196cbf8c8dbf8b9e3a94ab5e620c6469651cfa325cb194f3077,250,250
313,Bill_Clinton,test,Bill_Clinton_0026.jpg,data/evaluation/test/Bill_Clinton/Bill_Clinton_0026.jpg,4b705ea99bdc8791b8d45d282623bdd0f08c12417cbea9c1757ed89156a520cd,250,250
314,Bill_Clinton,test,Bill_Clinton_0021.jpg,data/evaluation/test/Bill_Clinton/Bill_Clinton_0021.jpg,65368fe578626dffe00811c2c75aeefcb4cd95fb5d1090d02a508d5dabdaf3a7,250,250
315,Bill_Clinton,test,Bill_Clinton_0023.jpg,data/evaluation/test/Bill_Clinton/Bill_Clinton_0023.jpg,b76e0a5deb5c3f03a867daf82c18dc55286c6982f726438b92dfce6d7a42b76b,250,250
316,Bill_Clinton,test,Bill_Clinton_0011.jpg,data/evaluation/test/Bill_Clinton/Bill_Clinton_0011.jpg,ff019aa432d7d963a71f532db3c7e9713edfcbf4619028a6fdeab4504090b963,250,250
317,Bill_Clinton,test,Bill_Clinton_0027.jpg,data/evaluation/test/Bill_Clinton/Bill_Clinton_0027.jpg,e6e5517e29de1fb064220112ab0f88e1400dba27402dca2b01c887748c8e8ed2,250,250
318,Bill_Clinton,test,Bill_Clinton_0018.jpg,data/evaluation/test/Bill_Clinton/Bill_Clinton_0018.jpg,3614493ca18bd95e90e8855fddf1a8f519ecf0043b6599ee8b701c26c903be09,250,250
319,Bill_Clinton,test,Bill_Clinton_0024.jpg,data/evaluation/test/Bill_Clinton/Bill_Clinton_0024.jpg,f04b6ddf585a765370f027f62be62040dcc5c01f859cef65100093603348f6d0,250,250
320,Bill_Clinton,test,Bill_Clinton_0019.jpg,data/evaluation/test/Bill_Clinton/Bill_Clinton_0019.jpg,0c9009285129167248afc4eb85433ba74fe1b549a4d01d71c66b4d96bde200c2,250,250
321,Bill_Clinton,test,Bill_Clinton_0002.jpg,data/evaluation/test/Bill_Clinton/Bill_Clinton_0002.jpg,c14893ce1119d981f08b5a9cf275b4baccb225295c49fb1385ac4746c6e79e6c,250,250
322,Bill_Clinton,test,Bill_Clinton_0007.jpg,data/evaluation/test/Bill_Clinton/Bill_Clinton_0007.jpg,c292110d2ca42ce2f660003d772813d06f7e654f3ade45308fa7505aeeeeebb0,250,250
323,Bill_Clinton,test,Bill_Clinton_0010.jpg,data/evaluation/test/Bill_Clinton/Bill_Clinton_0010.jpg,9a33e6a087a4c86ce925fbac3e59b7534d1c5630b6d45fba5d024129c9eed2b2,250,250
324,Carlos_Menem,enrollment,Carlos_Menem_0010.jpg,data/evaluation/enrollment/Carlos_Menem/Carlos_Menem_0010.jpg,47fcde2047216b22ae708dd94e9dc562bd669b6d5fbe642282e7e7426c0138fc,250,250
325,Carlos_Menem,enrollment,Carlos_Menem_0001.jpg,data/evaluation/enrollment/Carlos_Menem/Carlos_Menem_0001.jpg,56bde7a3589a68bdf23231d7604b9fb7f0fcca7250dbb9de710bf597fbcdd3e8,250,250
326,Carlos_Menem,validation,Carlos_Menem_0002.jpg,data/evaluation/validation/Carlos_Menem/Carlos_Menem_0002.jpg,8b3b3fe9094f3bed8eaede4ffc94b99b198b445e10af018766990c8b89e61dd0,250,250
327,Carlos_Menem,validation,Carlos_Menem_0019.jpg,data/evaluation/validation/Carlos_Menem/Carlos_Menem_0019.jpg,782a6492d54aa5b1238e624f124fcacc17a76ce38fde1f8c6668f331605a5427,250,250
328,Carlos_Menem,validation,Carlos_Menem_0008.jpg,data/evaluation/validation/Carlos_Menem/Carlos_Menem_0008.jpg,2338b5967595f7b08e0573eea4dcedc724882bbc05f6d9259c3c7b8fb4649527,250,250
329,Carlos_Menem,validation,Carlos_Menem_0016.jpg,data/evaluation/validation/Carlos_Menem/Carlos_Menem_0016.jpg,f96ed4b8e988cc10ead0d66c2f39b0426a35660792d5e6554273ad2f509df82b,250,250
330,Carlos_Menem,validation,Carlos_Menem_0013.jpg,data/evaluation/validation/Carlos_Menem/Carlos_Menem_0013.jpg,28fa8ae7bca2f8b1e18ff1ed4133182a3a0e5ec9252053cb8a89efffed4a0553,250,250
331,Carlos_Menem,validation,Carlos_Menem_0021.jpg,data/evaluation/validation/Carlos_Menem/Carlos_Menem_0021.jpg,1dbbeeaac26c3eacc466e1aefbd72c7970fbc43bedf9b84e2df5cbd02b94a7bb,250,250
332,Carlos_Menem,validation,Carlos_Menem_0007.jpg,data/evaluation/validation/Carlos_Menem/Carlos_Menem_0007.jpg,b2f5510990bae755857ddd7702d9869746085511070f336f84247fd4e90240a0,250,250
333,Carlos_Menem,validation,Carlos_Menem_0005.jpg,data/evaluation/validation/Carlos_Menem/Carlos_Menem_0005.jpg,cb4ceb57a3b477ca9771b973dd775b79b92009a942af4ff4706b213457b4c068,250,250
334,Carlos_Menem,validation,Carlos_Menem_0015.jpg,data/evaluation/validation/Carlos_Menem/Carlos_Menem_0015.jpg,224036a9608d5a60b0d807fcb314fa1bad8ee8e4b74bc7a2c9c4141f1e5c5aac,250,250
335,Carlos_Menem,test,Carlos_Menem_0006.jpg,data/evaluation/test/Carlos_Menem/Carlos_Menem_0006.jpg,98e485f6fa19a9b75f2fb8cdd149b4dbb210de1a88bc0d92ca2342c43f2f826c,250,250
336,Carlos_Menem,test,Carlos_Menem_0012.jpg,data/evaluation/test/Carlos_Menem/Carlos_Menem_0012.jpg,a4a0c8021f0e99e6de73814955de429a70493445f6fca29b104b2f63d565a912,250,250
337,Carlos_Menem,test,Carlos_Menem_0018.jpg,data/evaluation/test/Carlos_Menem/Carlos_Menem_0018.jpg,8ee06e63af6a472ee2e16098dac04755b3b4e8a38aa37ac5725dadc4ccc70577,250,250
338,Carlos_Menem,test,Carlos_Menem_0004.jpg,data/evaluation/test/Carlos_Menem/Carlos_Menem_0004.jpg,cd276a9b2e74bf650bb96eabeb29a00352b19814870c8c1dbef0db741b38cf5b,250,250
339,Carlos_Menem,test,Carlos_Menem_0009.jpg,data/evaluation/test/Carlos_Menem/Carlos_Menem_0009.jpg,5530cccc6673bff2a5f35e2229431c10f7629159a491735a8122ba667fad35bf,250,250
340,Carlos_Menem,test,Carlos_Menem_0011.jpg,data/evaluation/test/Carlos_Menem/Carlos_Menem_0011.jpg,51f4c68d08e13990b0963c130d900ef97f3b010815baf35ee723d4d6921acd29,250,250
341,Carlos_Menem,test,Carlos_Menem_0017.jpg,data/evaluation/test/Carlos_Menem/Carlos_Menem_0017.jpg,2b076452299ca1a2f64f49b431be355ce4636c74194547d5290afaca8ffa3f36,250,250
342,Carlos_Menem,test,Carlos_Menem_0014.jpg,data/evaluation/test/Carlos_Menem/Carlos_Menem_0014.jpg,3e1f08153068e582e39ea9429ca8ef11810118d69d53fe598e00fcb36e6b8b5b,250,250
343,Carlos_Menem,test,Carlos_Menem_0003.jpg,data/evaluation/test/Carlos_Menem/Carlos_Menem_0003.jpg,a47568e9ac4562523381dcd51154d27d1c34d26188473048adcfde826b83e98f,250,250
344,Carlos_Menem,test,Carlos_Menem_0020.jpg,data/evaluation/test/Carlos_Menem/Carlos_Menem_0020.jpg,2d9d53c1c7160870cecbbae43510e8c58419fdf318a7a1f44f27cf4d2ed90764,250,250
345,Colin_Powell,enrollment,Colin_Powell_0080.jpg,data/evaluation/enrollment/Colin_Powell/Colin_Powell_0080.jpg,62ab50e493d443b26dc97866796137560ec6e9b2a9926e10df621ec95790206b,250,250
346,Colin_Powell,enrollment,Colin_Powell_0211.jpg,data/evaluation/enrollment/Colin_Powell/Colin_Powell_0211.jpg,26deb7dd8a0b916d909f9ab543cde7025d2c1764eda44a21e15ae7ccd787ae61,250,250
347,Colin_Powell,validation,Colin_Powell_0097.jpg,data/evaluation/validation/Colin_Powell/Colin_Powell_0097.jpg,a4002ce92ceac679de5a950ce621ed2a28502464ed8a7c57ff031b31372a6424,250,250
348,Colin_Powell,validation,Colin_Powell_0224.jpg,data/evaluation/validation/Colin_Powell/Colin_Powell_0224.jpg,51e7e2d9ecb85a1a8bc739e72659e8b4acfc8a98359a7ff2229e51c1b5bd79d5,250,250
349,Colin_Powell,validation,Colin_Powell_0104.jpg,data/evaluation/validation/Colin_Powell/Colin_Powell_0104.jpg,a49e13806b8efc9eee72dae5d14fd350c81707cf2dc8a00aa935bf60331bf423,250,250
350,Colin_Powell,validation,Colin_Powell_0183.jpg,data/evaluation/validation/Colin_Powell/Colin_Powell_0183.jpg,80b8f0175260debc54114c387a24adbc632b5282a3b561b8acb5c38c7cbf867a,250,250
351,Colin_Powell,validation,Colin_Powell_0125.jpg,data/evaluation/validation/Colin_Powell/Colin_Powell_0125.jpg,04b2d4854cd89f624e01607000be0b26376a51e0f76c5e14339514fc2b37ca38,250,250
352,Colin_Powell,validation,Colin_Powell_0058.jpg,data/evaluation/validation/Colin_Powell/Colin_Powell_0058.jpg,4d654d457bce20c08b7ee21228d88533edc64108c8cb19a81cd32ba8a4f16bcb,250,250
353,Colin_Powell,validation,Colin_Powell_0116.jpg,data/evaluation/validation/Colin_Powell/Colin_Powell_0116.jpg,7371ac94ddcf8565a3ed382bb93780c03c8d8ad490e8308dc05878b9bc9c869f,250,250
354,Colin_Powell,validation,Colin_Powell_0151.jpg,data/evaluation/validation/Colin_Powell/Colin_Powell_0151.jpg,0e3f29df2d719fddf153f0f156b61c91aec19b0df2c75599b95fc3a1d33f2052,250,250
355,Colin_Powell,validation,Colin_Powell_0204.jpg,data/evaluation/validation/Colin_Powell/Colin_Powell_0204.jpg,fe199d33457af161ef47cf72aa2d667924a19c0126eb777fd242230165b7fe69,250,250
356,Colin_Powell,validation,Colin_Powell_0076.jpg,data/evaluation/validation/Colin_Powell/Colin_Powell_0076.jpg,7a275d7e5315f9424f30697672930e044b84da83e3b7cad9742826f08355d042,250,250
357,Colin_Powell,validation,Colin_Powell_0152.jpg,data/evaluation/validation/Colin_Powell/Colin_Powell_0152.jpg,71dd4a68de2d5432e00b6ca7d630eef7c092c2912356c5d2b443c75473970082,250,250
358,Colin_Powell,validation,Colin_Powell_0229.jpg,data/evaluation/validation/Colin_Powell/Colin_Powell_0229.jpg,87b2c4bb93d913412424e907bee488fceb63f64310eb87ef975a7cd46120e36f,250,250
359,Colin_Powell,validation,Colin_Powell_0100.jpg,data/evaluation/validation/Colin_Powell/Colin_Powell_0100.jpg,9e8983dd543ccdbd596659e30e18b72e14df3c475bc0f4e222318cef4ff6091f,250,250
360,Colin_Powell,validation,Colin_Powell_0002.jpg,data/evaluation/validation/Colin_Powell/Colin_Powell_0002.jpg,484479ed5ba2e640c75eefdf14f0d36c737a7247c7efb1e46a91cb3c0718c2f2,250,250
361,Colin_Powell,validation,Colin_Powell_0139.jpg,data/evaluation/validation/Colin_Powell/Colin_Powell_0139.jpg,6496fa8860bf4655d8c42ab251964c24e7872dc883d32718d2492a2c0f78ae43,250,250
362,Colin_Powell,validation,Colin_Powell_0154.jpg,data/evaluation/validation/Colin_Powell/Colin_Powell_0154.jpg,c93f046f872c90c475ec4e9f2e972fec376474d840abbfb6415323c3d42a12dc,250,250
363,Colin_Powell,validation,Colin_Powell_0175.jpg,data/evaluation/validation/Colin_Powell/Colin_Powell_0175.jpg,7efd4ebd23deef93e752ab72c3ccb8695d362bc2a4ba5d9feeb3d759be4a4793,250,250
364,Colin_Powell,validation,Colin_Powell_0129.jpg,data/evaluation/validation/Colin_Powell/Colin_Powell_0129.jpg,d666a24ddc6d2b7f6a598cf1484ddd98fd8d2be457cf9f4135412aa9308eb41f,250,250
365,Colin_Powell,validation,Colin_Powell_0122.jpg,data/evaluation/validation/Colin_Powell/Colin_Powell_0122.jpg,ff798583177034cf3060a8c46225edc918cd86d2345f80099fa377fd4d582bb8,250,250
366,Colin_Powell,validation,Colin_Powell_0008.jpg,data/evaluation/validation/Colin_Powell/Colin_Powell_0008.jpg,aa30b0006087042e907d95f5e9e8e7e07e80c08d8f098582045226811c4bb487,250,250
367,Colin_Powell,validation,Colin_Powell_0197.jpg,data/evaluation/validation/Colin_Powell/Colin_Powell_0197.jpg,f4082303da5b48583d85da9a1b384e151c84375c567495eb7636c3cc50fffc6b,250,250
368,Colin_Powell,validation,Colin_Powell_0032.jpg,data/evaluation/validation/Colin_Powell/Colin_Powell_0032.jpg,3900f989685e054aaf1575df769658671b89385bfbeb46d4e37bb102b12cc91d,250,250
369,Colin_Powell,validation,Colin_Powell_0062.jpg,data/evaluation/validation/Colin_Powell/Colin_Powell_0062.jpg,29ea54329680f1ff7a22947fda66af90d74af0fd8cc8b9e9cbc92c07996782d5,250,250
370,Colin_Powell,validation,Colin_Powell_0051.jpg,data/evaluation/validation/Colin_Powell/Colin_Powell_0051.jpg,efe2b5f48666ae87b1e1c348a052193161ea1a37cc787aac6c0ea163196b2d9b,250,250
371,Colin_Powell,validation,Colin_Powell_0162.jpg,data/evaluation/validation/Colin_Powell/Colin_Powell_0162.jpg,27e44b4261757c62e2724a62dbd5a18c350bd007bed2a50f1c1288fcce007702,250,250
372,Colin_Powell,validation,Colin_Powell_0017.jpg,data/evaluation/validation/Colin_Powell/Colin_Powell_0017.jpg,f1892ee8b3a64d582901b525dcc0f822708196eed9d8e97ed26e84658b049244,250,250
373,Colin_Powell,validation,Colin_Powell_0131.jpg,data/evaluation/validation/Colin_Powell/Colin_Powell_0131.jpg,9325095ee96989e811b91339e68ff8dbeb071e2dcb67838c2a93e8cafac9e5b3,250,250
374,Colin_Powell,validation,Colin_Powell_0212.jpg,data/evaluation/validation/Colin_Powell/Colin_Powell_0212.jpg,7cba57dfe0453e874adbfecf140bcd1dd5642a6104e3a9a29ecb806372582afb,250,250
375,Colin_Powell,validation,Colin_Powell_0022.jpg,data/evaluation/validation/Colin_Powell/Colin_Powell_0022.jpg,2c3c649660f50080c2ddcb595a95c4982733806be8679c147efb20047c4d68dd,250,250
376,Colin_Powell,validation,Colin_Powell_0153.jpg,data/evaluation/validation/Colin_Powell/Colin_Powell_0153.jpg,b48efa248725b7c7baa87b5f9f4f82c99ed2bfb6e3e660526dc9b7537e63187a,250,250
377,Colin_Powell,validation,Colin_Powell_0031.jpg,data/evaluation/validation/Colin_Powell/Colin_Powell_0031.jpg,449d4785187a729bdfb3c0c16388c534ae64fbfee52e74620013449aa49c1ca3,250,250
378,Colin_Powell,validation,Colin_Powell_0081.jpg,data/evaluation/validation/Colin_Powell/Colin_Powell_0081.jpg,0acfac8b83c2d5fbc139ec33a43e6ecf6fa1c2beb33d0f13b0d04b663d5f2b3d,250,250
379,Colin_Powell,validation,Colin_Powell_0196.jpg,data/evaluation/validation/Colin_Powell/Colin_Powell_0196.jpg,e0e826ce875e78a392c9816286039e2168a4e4e53324a95abd8552ac1c902c25,250,250
380,Colin_Powell,validation,Colin_Powell_0084.jpg,data/evaluation/validation/Colin_Powell/Colin_Powell_0084.jpg,bf7d6a930995d647187f7cfcd941f980d3547523f68f1de6d0b661e09cadf571,250,250
381,Colin_Powell,validation,Colin_Powell_0186.jpg,data/evaluation/validation/Colin_Powell/Colin_Powell_0186.jpg,dd7600199b588106949549d2ddf7acd7311df08e6979e8d1bbc58376ddc6bf45,250,250
382,Colin_Powell,validation,Colin_Powell_0119.jpg,data/evaluation/validation/Colin_Powell/Colin_Powell_0119.jpg,2261d369ba4687ee0535aa4a3e169aff6bea9e029531bdd7bd883f6db950f48c,250,250
383,Colin_Powell,validation,Colin_Powell_0021.jpg,data/evaluation/validation/Colin_Powell/Colin_Powell_0021.jpg,5b60c76614b9c8e894bae58f6cda995976200b9c0621cc6687f33c2ca55f816d,250,250
384,Colin_Powell,validation,Colin_Powell_0174.jpg,data/evaluation/validation/Colin_Powell/Colin_Powell_0174.jpg,8bdf65417ccb98a59f6c8a99cfeb63f2faae756a699a8490befe6985e7d162a4,250,250
385,Colin_Powell,validation,Colin_Powell_0159.jpg,data/evaluation/validation/Colin_Powell/Colin_Powell_0159.jpg,f62cddc1da6355cb0e1743bf087b10697b4ab28f0d26d206ae6bdb4b50778d2e,250,250
386,Colin_Powell,validation,Colin_Powell_0133.jpg,data/evaluation/validation/Colin_Powell/Colin_Powell_0133.jpg,501b26cb53b9a64e7177a22b5905cda6e232429c563b652b8982cad1d551e2c6,250,250
387,Colin_Powell,validation,Colin_Powell_0093.jpg,data/evaluation/validation/Colin_Powell/Colin_Powell_0093.jpg,f444a1cd0fc13b74c6fdce70e4c1d34b19f333d2b65becc2479a09f9db0c33e3,250,250
388,Colin_Powell,validation,Colin_Powell_0147.jpg,data/evaluation/validation/Colin_Powell/Colin_Powell_0147.jpg,7542df0af3c36724c2c788fd4b5906c598f46825b44c947bd620c3bfb488fcee,250,250
389,Colin_Powell,validation,Colin_Powell_0049.jpg,data/evaluation/validation/Colin_Powell/Colin_Powell_0049.jpg,bc11ab6cf5173e1af48afb895a518195e32fb251d9b9654fa53dbf61deacc48a,250,250
390,Colin_Powell,validation,Colin_Powell_0103.jpg,data/evaluation/validation/Colin_Powell/Colin_Powell_0103.jpg,9b738b2c8f51c0fc0cda1fbeaf7addbd0caaad762156fa0106d4504303ac2791,250,250
391,Colin_Powell,validation,Colin_Powell_0060.jpg,data/evaluation/validation/Colin_Powell/Colin_Powell_0060.jpg,a318f6485be1b6a60030d3aaf4c183790fc54682ab9df0addac6e7a98c02ccb2,250,250
392,Colin_Powell,validation,Colin_Powell_0223.jpg,data/evaluation/validation/Colin_Powell/Colin_Powell_0223.jpg,e5c5229713ce240f374d85feff14e6724afca59021b68f9ae638c81762f77c87,250,250
393,Colin_Powell,validation,Colin_Powell_0166.jpg,data/evaluation/validation/Colin_Powell/Colin_Powell_0166.jpg,7218ec2105298987a75d48d7a6a03edf9047cb06861ccef20bf64c02228bc7c2,250,250
394,Colin_Powell,validation,Colin_Powell_0037.jpg,data/evaluation/validation/Colin_Powell/Colin_Powell_0037.jpg,df4f1b17592afffc5f3d66db3b81534baeff8b0c3f05783e05f4356f3fbea1a1,250,250
395,Colin_Powell,validation,Colin_Powell_0230.jpg,data/evaluation/validation/Colin_Powell/Colin_Powell_0230.jpg,1ed62207557636a63e7cada81edcccfde72238763180021ada673531098657eb,250,250
396,Colin_Powell,validation,Colin_Powell_0179.jpg,data/evaluation/validation/Colin_Powell/Colin_Powell_0179.jpg,73fc9272c53dc321a87a38c9e91a055cf68b8b10bffe6b75a7897233c8d3aa77,250,250
397,Colin_Powell,validation,Colin_Powell_0048.jpg,data/evaluation/validation/Colin_Powell/Colin_Powell_0048.jpg,a70f87222a4d308bdf1a7e9dc5243bd27a958126e5730eb7521dd369d41ef77f,250,250
398,Colin_Powell,validation,Colin_Powell_0044.jpg,data/evaluation/validation/Colin_Powell/Colin_Powell_0044.jpg,1ea6c562b38f608315325c7ab66e789997700164d72c623b525ec0d61c708b93,250,250
399,Colin_Powell,validation,Colin_Powell_0082.jpg,data/evaluation/validation/Colin_Powell/Colin_Powell_0082.jpg,28c027aff62cae405546d2c9c43839a2b0f1a12ed7808f145815a90df20b0f89,250,250
400,Colin_Powell,validation,Colin_Powell_0180.jpg,data/evaluation/validation/Colin_Powell/Colin_Powell_0180.jpg,f449f2fc26bc48ccd628021742d82b805c762e22cf3c5b3b12f1f423c8ee376b,250,250
401,Colin_Powell,validation,Colin_Powell_0149.jpg,data/evaluation/validation/Colin_Powell/Colin_Powell_0149.jpg,f77445a5fb4a4b02b8d9b7e0e62901320e7595969de447098bbbeb626e30de38,250,250
402,Colin_Powell,validation,Colin_Powell_0013.jpg,data/evaluation/validation/Colin_Powell/Colin_Powell_0013.jpg,0dccf90b8ff304018f8c417c70c75725511ff16738dbd57520c2d175f87b08e9,250,250
403,Colin_Powell,validation,Colin_Powell_0072.jpg,data/evaluation/validation/Colin_Powell/Colin_Powell_0072.jpg,804b2cb14aa69295dc340181f70839f0cb084a9836ca206925ec70073cceed20,250,250
404,Colin_Powell,validation,Colin_Powell_0108.jpg,data/evaluation/validation/Colin_Powell/Colin_Powell_0108.jpg,7690a0236751858c03f29fa4a4cccfe72ad025a641716e1db765ef084947253a,250,250
405,Colin_Powell,validation,Colin_Powell_0231.jpg,data/evaluation/validation/Colin_Powell/Colin_Powell_0231.jpg,e51a87e4cecf5c004e70fb27dfd4d35c06e721337d1e005cd1a4f8fdbc66525d,250,250
406,Colin_Powell,validation,Colin_Powell_0225.jpg,data/evaluation/validation/Colin_Powell/Colin_Powell_0225.jpg,0aba5be2878a478dd05ee6c12fb3cb17080edd9a54ba1482e2cae39b9fd8fc32,250,250
407,Colin_Powell,validation,Colin_Powell_0096.jpg,data/evaluation/validation/Colin_Powell/Colin_Powell_0096.jpg,12978f825c2b437292efbe119d7882895c434299a3a2dd19b83a40c5cba706d4,250,250
408,Colin_Powell,validation,Colin_Powell_0143.jpg,data/evaluation/validation/Colin_Powell/Colin_Powell_0143.jpg,e2bb61e1443a71941e56c0652330860f6f13f4c28938a09f80308ab0157bd3ef,250,250
409,Colin_Powell,validation,Colin_Powell_0200.jpg,data/evaluation/validation/Colin_Powell/Colin_Powell_0200.jpg,f425b32adaf4362ddccee5bdd840c35c49352e6c54b164aca090d3e32676418c,250,250
410,Colin_Powell,validation,Colin_Powell_0123.jpg,data/evaluation/validation/Colin_Powell/Colin_Powell_0123.jpg,6e958ba8a212a5eb2430e3ca4f5c7582ed75948bd7776c3fd4dbdccffbf04fe7,250,250
411,Colin_Powell,validation,Colin_Powell_0185.jpg,data/evaluation/validation/Colin_Powell/Colin_Powell_0185.jpg,fba15dcbfb0a6e5bd8deb534fa4c79b073c959e34b4c0060536b6418b199cd98,250,250
412,Colin_Powell,validation,Colin_Powell_0165.jpg,data/evaluation/validation/Colin_Powell/Colin_Powell_0165.jpg,27c1822819330ec63e3aa7ea3e1eaab8941e224ec8bb332cadd7d33531385076,250,250
413,Colin_Powell,validation,Colin_Powell_0016.jpg,data/evaluation/validation/Colin_Powell/Colin_Powell_0016.jpg,9a57186ac215a3e761237adb33e2ca18c4542e2a36f4ee4c8ec13f26caef75d7,250,250
414,Colin_Powell,validation,Colin_Powell_0089.jpg,data/evaluation/validation/Colin_Powell/Colin_Powell_0089.jpg,9a3aa46a377024a31d2b76bc3847263b2735fc1002f66e3bfdd0e85d1b96be10,250,250
415,Colin_Powell,validation,Colin_Powell_0101.jpg,data/evaluation/validation/Colin_Powell/Colin_Powell_0101.jpg,8b556e5913a3caecfcf743edaefb741dac14a8c68c10c7dfd0891bf2df4e0b6b,250,250
416,Colin_Powell,validation,Colin_Powell_0206.jpg,data/evaluation/validation/Colin_Powell/Colin_Powell_0206.jpg,baf5296e0dae5ece55455555fcb64aaaa61395975f20972affec8accffcff400,250,250
417,Colin_Powell,validation,Colin_Powell_0195.jpg,data/evaluation/validation/Colin_Powell/Colin_Powell_0195.jpg,7e4036545e8f99ac9310f0ff6a989600ad42902ff33b3690370e43e4ed9baf86,250,250
418,Colin_Powell,validation,Colin_Powell_0047.jpg,data/evaluation/validation/Colin_Powell/Colin_Powell_0047.jpg,e7618bf97bbfc2755153638ecb1b015feec6ad7a99e7bddbc85507d0d4806dcb,250,250
419,Colin_Powell,validation,Colin_Powell_0232.jpg,data/evaluation/validation/Colin_Powell/Colin_Powell_0232.jpg,f5530b3c5e6bf4cec86bfc8a63d1be9a94d813fee355e57919ea427cfb048511,250,250
420,Colin_Powell,validation,Colin_Powell_0187.jpg,data/evaluation/validation/Colin_Powell/Colin_Powell_0187.jpg,4f69ed677a06849730e626236fc43c2002f9e5bb7557c583c2f253e88e9c92fc,250,250
421,Colin_Powell,validation,Colin_Powell_0067.jpg,data/evaluation/validation/Colin_Powell/Colin_Powell_0067.jpg,e554b106896f5206d5f3a953aab37a5102eae5d2653379538224c12b01a495ad,250,250
422,Colin_Powell,validation,Colin_Powell_0178.jpg,data/evaluation/validation/Colin_Powell/Colin_Powell_0178.jpg,4b370e956dee90fe4ec7324e6261d61f6b8e1f6c1a208f7a4a0a9b202d65ab81,250,250
423,Colin_Powell,validation,Colin_Powell_0192.jpg,data/evaluation/validation/Colin_Powell/Colin_Powell_0192.jpg,1b30f40337e89d0be8ff99224f5b630739bdfa59975a3f6dad61789d75cc5473,250,250
424,Colin_Powell,validation,Colin_Powell_0006.jpg,data/evaluation/validation/Colin_Powell/Colin_Powell_0006.jpg,8f59e189d65a1e6632d4383712f2b12635f2b84ddd6c65e55e0737f942e7e793,250,250
425,Colin_Powell,validation,Colin_Powell_0218.jpg,data/evaluation/validation/Colin_Powell/Colin_Powell_0218.jpg,d7ccd49b4e993a90935699199b2c5a2dcafed32a77aaacd9a23fb763e643ca6a,250,250
426,Colin_Powell,validation,Colin_Powell_0115.jpg,data/evaluation/validation/Colin_Powell/Colin_Powell_0115.jpg,37e6a217656295e2a8be918c3236b8b1f8cac116ca165377548a131b77463814,250,250
