pair_id,fold,identity1,image1_rel_path,image1_exists,identity2,image2_rel_path,image2_exists,is_same
1537,3,Andrew_Luster,Andrew_Luster/Andrew_Luster_0001.jpg,True,Lisa_Murkowski,Lisa_Murkowski/Lisa_Murkowski_0001.jpg,False,0
1538,3,Anita_DeFrantz,Anita_DeFrantz/Anita_DeFrantz_0001.jpg,False,Carla_Gay_Balingit,Carla_Gay_Balingit/Carla_Gay_Balingit_0001.jpg,False,0
1539,3,Anita_DeFrantz,Anita_DeFrantz/Anita_DeFrantz_0001.jpg,False,Penny_Lancaster,Penny_Lancaster/Penny_Lancaster_0001.jpg,False,0
1540,3,Anjum_Hussain,Anjum_Hussain/Anjum_Hussain_0001.jpg,True,David_Caraway,David_Caraway/David_Caraway_0002.jpg,False,0
1541,3,Anne_Cavers,Anne_Cavers/Anne_Cavers_0001.jpg,True,James_Barksdale,James_Barksdale/James_Barksdale_0001.jpg,False,0
1542,3,Anne_Cavers,Anne_Cavers/Anne_Cavers_0001.jpg,True,Stephen_Oake,Stephen_Oake/Stephen_Oake_0001.jpg,False,0
1543,3,Anthony_Hazen,Anthony_Hazen/Anthony_Hazen_0001.jpg,True,Debra_Yang,Debra_Yang/Debra_Yang_0001.jpg,False,0
1544,3,Antonio_Catania,Antonio_Catania/Antonio_Catania_0001.jpg,False,Barry_Bonds,Barry_Bonds/Barry_Bonds_0001.jpg,False,0
1545,3,Antonio_Catania,Antonio_Catania/Antonio_Catania_0001.jpg,False,Taylyn_Solomon,Taylyn_Solomon/Taylyn_Solomon_0001.jpg,False,0
1546,3,Aretha_Franklin,Aretha_Franklin/Aretha_Franklin_0001.jpg,False,Jean_Brumley,Jean_Brumley/Jean_Brumley_0001.jpg,False,0
1547,3,Aretha_Franklin,Aretha_Franklin/Aretha_Franklin_0001.jpg,False,Teruaki_Masumoto,Teruaki_Masumoto/Teruaki_Masumoto_0001.jpg,True,0
1548,3,Art_Lopez,Art_Lopez/Art_Lopez_0001.jpg,True,Diane_Lane,Diane_Lane/Diane_Lane_0001.jpg,False,0
1549,3,Arthur_Johnson,Arthur_Johnson/Arthur_Johnson_0001.jpg,False,Selma_Phoenix,Selma_Phoenix/Selma_Phoenix_0001.jpg,False,0
1550,3,Arye_Mekel,Arye_Mekel/Arye_Mekel_0002.jpg,False,Chung_Mong-joon,Chung_Mong-joon/Chung_Mong-joon_0001.jpg,True,0
1551,3,Arye_Mekel,Arye_Mekel/Arye_Mekel_0002.jpg,False,Georgina_Papin,Georgina_Papin/Georgina_Papin_0001.jpg,True,0
1552,3,Babe_Ruth,Babe_Ruth/Babe_Ruth_0001.jpg,False,Jim_Harrick,Jim_Harrick/Jim_Harrick_0001.jpg,False,0
1553,3,Babe_Ruth,Babe_Ruth/Babe_Ruth_0001.jpg,False,Pete_Aldridge,Pete_Aldridge/Pete_Aldridge_0001.jpg,False,0
1554,3,Barry_Bonds,Barry_Bonds/Barry_Bonds_0001.jpg,False,James_Barksdale,James_Barksdale/James_Barksdale_0001.jpg,False,0
1555,3,Barry_Bonds,Barry_Bonds/Barry_Bonds_0001.jpg,False,Mickey_Sherman,Mickey_Sherman/Mickey_Sherman_0001.jpg,False,0
1556,3,Barry_Switzer,Barry_Switzer/Barry_Switzer_0001.jpg,False,Jiang_Zemin,Jiang_Zemin/Jiang_Zemin_0011.jpg,True,0
1557,3,Barry_Switzer,Barry_Switzer/Barry_Switzer_0001.jpg,False,Kirk_Ferentz,Kirk_Ferentz/Kirk_Ferentz_0002.jpg,True,0
1558,3,Bernard_Giraudeau,Bernard_Giraudeau/Bernard_Giraudeau_0001.jpg,False,Keira_Knightley,Keira_Knightley/Keira_Knightley_0001.jpg,False,0
1559,3,Bernard_Landry,Bernard_Landry/Bernard_Landry_0003.jpg,False,Stacey_Jones,Stacey_Jones/Stacey_Jones_0001.jpg,True,0
1560,3,Bernard_Landry,Bernard_Landry/Bernard_Landry_0004.jpg,False,Sylvia_Plachy,Sylvia_Plachy/Sylvia_Plachy_0001.jpg,False,0
1561,3,Biljana_Plavsic,Biljana_Plavsic/Biljana_Plavsic_0001.jpg,True,Kieran_Prendergast,Kieran_Prendergast/Kieran_Prendergast_0002.jpg,False,0
1562,3,Bill_Cartwright,Bill_Cartwright/Bill_Cartwright_0001.jpg,False,Claude_Jorda,Claude_Jorda/Claude_Jorda_0001.jpg,True,0
1563,3,Bill_Lerach,Bill_Lerach/Bill_Lerach_0001.jpg,False,Martin_Verkerk,Martin_Verkerk/Martin_Verkerk_0002.jpg,False,0
1564,3,Bob_Hope,Bob_Hope/Bob_Hope_0001.jpg,False,Stanley_Ho,Stanley_Ho/Stanley_Ho_0001.jpg,True,0
1565,3,Bob_Hope,Bob_Hope/Bob_Hope_0005.jpg,False,Micah_Knorr,Micah_Knorr/Micah_Knorr_0001.jpg,True,0
1566,3,Bob_Hope,Bob_Hope/Bob_Hope_0005.jpg,False,Mitchell_Potter,Mitchell_Potter/Mitchell_Potter_0001.jpg,False,0
1567,3,Bob_Menendez,Bob_Menendez/Bob_Menendez_0001.jpg,False,David_Caraway,David_Caraway/David_Caraway_0002.jpg,False,0
1568,3,Bob_Menendez,Bob_Menendez/Bob_Menendez_0001.jpg,False,Lauren_Hutton,Lauren_Hutton/Lauren_Hutton_0001.jpg,True,0
1569,3,Bob_Riley,Bob_Riley/Bob_Riley_0001.jpg,True,Danny_Ainge,Danny_Ainge/Danny_Ainge_0001.jpg,False,0
1570,3,Bob_Riley,Bob_Riley/Bob_Riley_0001.jpg,True,Nastassia_Kinski,Nastassia_Kinski/Nastassia_Kinski_0002.jpg,False,0
1571,3,Bob_Riley,Bob_Riley/Bob_Riley_0001.jpg,True,Sheila_Wellstone,Sheila_Wellstone/Sheila_Wellstone_0002.jpg,True,0
1572,3,Brad_Wilk,Brad_Wilk/Brad_Wilk_0001.jpg,False,Phil_Cline,Phil_Cline/Phil_Cline_0001.jpg,False,0
1573,3,Brad_Wilk,Brad_Wilk/Brad_Wilk_0001.jpg,False,Scott_Dalton,Scott_Dalton/Scott_Dalton_0001.jpg,False,0
1574,3,Brian_Grazier,Brian_Grazier/Brian_Grazier_0001.jpg,False,Tomas_Malik,Tomas_Malik/Tomas_Malik_0001.jpg,False,0
1575,3,Brian_StPierre,Brian_StPierre/Brian_StPierre_0001.jpg,False,Steve_Mariucci,Steve_Mariucci/Steve_Mariucci_0002.jpg,True,0
1576,3,Cari_Davis,Cari_Davis/Cari_Davis_0001.jpg,False,Don_Henley,Don_Henley/Don_Henley_0001.jpg,False,0
1577,3,Cari_Davis,Cari_Davis/Cari_Davis_0001.jpg,False,Mark_Broxmeyer,Mark_Broxmeyer/Mark_Broxmeyer_0001.jpg,False,0
1578,3,Carin_Koch,Carin_Koch/Carin_Koch_0001.jpg,False,John_Banko,John_Banko/John_Banko_0002.jpg,True,0
1579,3,Carla_Gay_Balingit,Carla_Gay_Balingit/Carla_Gay_Balingit_0001.jpg,False,Frank_Lautenberg,Frank_Lautenberg/Frank_Lautenberg_0002.jpg,True,0
1580,3,Carla_Gay_Balingit,Carla_Gay_Balingit/Carla_Gay_Balingit_0001.jpg,False,Paula_Dobriansky,Paula_Dobriansky/Paula_Dobriansky_0001.jpg,False,0
1581,3,Carlos_Ruiz,Carlos_Ruiz/Carlos_Ruiz_0001.jpg,True,Peter_Schultz,Peter_Schultz/Peter_Schultz_0001.jpg,True,0
1582,3,Carlos_Ruiz,Carlos_Ruiz/Carlos_Ruiz_0003.jpg,True,Jennifer_Tilly,Jennifer_Tilly/Jennifer_Tilly_0001.jpg,False,0
1583,3,Carly_Fiorina,Carly_Fiorina/Carly_Fiorina_0002.jpg,True,Peter_Ueberroth,Peter_Ueberroth/Peter_Ueberroth_0001.jpg,False,0
1584,3,Catherine_Woodard,Catherine_Woodard/Catherine_Woodard_0001.jpg,False,Mike_Sweeney,Mike_Sweeney/Mike_Sweeney_0001.jpg,False,0
1585,3,Chan_Ho_Park,Chan_Ho_Park/Chan_Ho_Park_0001.jpg,True,Xiang_Xu,Xiang_Xu/Xiang_Xu_0001.jpg,False,0
1586,3,Chance_Mock,Chance_Mock/Chance_Mock_0001.jpg,False,Herb_Ritts,Herb_Ritts/Herb_Ritts_0001.jpg,False,0
1587,3,Chance_Mock,Chance_Mock/Chance_Mock_0001.jpg,False,Shafal_Mosed,Shafal_Mosed/Shafal_Mosed_0001.jpg,True,0
1588,3,Chance_Mock,Chance_Mock/Chance_Mock_0001.jpg,False,Simona_Hradil,Simona_Hradil/Simona_Hradil_0001.jpg,False,0
1589,3,Chance_Mock,Chance_Mock/Chance_Mock_0001.jpg,False,Troy_Jenkins,Troy_Jenkins/Troy_Jenkins_0001.jpg,False,0
1590,3,Charles_Taylor,Charles_Taylor/Charles_Taylor_0007.jpg,False,Tom_Curley,Tom_Curley/Tom_Curley_0001.jpg,False,0
1591,3,Chea_Sophara,Chea_Sophara/Chea_Sophara_0001.jpg,False,John_Wolf,John_Wolf/John_Wolf_0001.jpg,False,0
1592,3,Chris_Cirino,Chris_Cirino/Chris_Cirino_0001.jpg,True,Jen_Bice,Jen_Bice/Jen_Bice_0001.jpg,False,0
1593,3,Chris_Cirino,Chris_Cirino/Chris_Cirino_0001.jpg,True,Mary_Lou_Markakis,Mary_Lou_Markakis/Mary_Lou_Markakis_0001.jpg,False,0
1594,3,Chris_Cirino,Chris_Cirino/Chris_Cirino_0001.jpg,True,Peri_Gilpin,Peri_Gilpin/Peri_Gilpin_0001.jpg,False,0
1595,3,Christina_Sawaya,Christina_Sawaya/Christina_Sawaya_0001.jpg,True,Greg_Gilbert,Greg_Gilbert/Greg_Gilbert_0001.jpg,False,0
1596,3,Chung_Mong-joon,Chung_Mong-joon/Chung_Mong-joon_0001.jpg,True,David_Modell,David_Modell/David_Modell_0001.jpg,False,0
1597,3,Chung_Mong-joon,Chung_Mong-joon/Chung_Mong-joon_0001.jpg,True,Luca_Cordero_di_Montezemolo,Luca_Cordero_di_Montezemolo/Luca_Cordero_di_Montezemolo_0001.jpg,True,0
1598,3,Chung_Mong-joon,Chung_Mong-joon/Chung_Mong-joon_0001.jpg,True,Nick_Markakis,Nick_Markakis/Nick_Markakis_0001.jpg,False,0
1599,3,Chung_Mong-joon,Chung_Mong-joon/Chung_Mong-joon_0002.jpg,True,John_Rusnak,John_Rusnak/John_Rusnak_0001.jpg,True,0
1600,3,Claire_Leger,Claire_Leger/Claire_Leger_0001.jpg,False,David_Caraway,David_Caraway/David_Caraway_0002.jpg,False,0
1601,3,Claire_Leger,Claire_Leger/Claire_Leger_0001.jpg,False,Jerry_Sexton,Jerry_Sexton/Jerry_Sexton_0001.jpg,False,0
1602,3,Claire_Leger,Claire_Leger/Claire_Leger_0001.jpg,False,Nobuyuki_Idei,Nobuyuki_Idei/Nobuyuki_Idei_0001.jpg,False,0
1603,3,Clark_Randt,Clark_Randt/Clark_Randt_0001.jpg,False,Katie_Boone,Katie_Boone/Katie_Boone_0001.jpg,False,0
1604,3,Clark_Randt,Clark_Randt/Clark_Randt_0001.jpg,False,Marc-Andre_Fleury,Marc-Andre_Fleury/Marc-Andre_Fleury_0001.jpg,False,0
1605,3,Clemente_de_la_Vega,Clemente_de_la_Vega/Clemente_de_la_Vega_0001.jpg,False,Ron_Gonzales,Ron_Gonzales/Ron_Gonzales_0001.jpg,False,0
1606,3,Colin_Campbell,Colin_Campbell/Colin_Campbell_0001.jpg,True,Frank_Keating,Frank_Keating/Frank_Keating_0001.jpg,True,0
1607,3,Colin_Campbell,Colin_Campbell/Colin_Campbell_0001.jpg,True,Jean_Carnahan,Jean_Carnahan/Jean_Carnahan_0002.jpg,False,0
1608,3,Colin_Campbell,Colin_Campbell/Colin_Campbell_0001.jpg,True,Mitchell_Potter,Mitchell_Potter/Mitchell_Potter_0001.jpg,False,0
1609,3,Colleen_Atwood,Colleen_Atwood/Colleen_Atwood_0001.jpg,False,Penelope_Cruz,Penelope_Cruz/Penelope_Cruz_0002.jpg,True,0
1610,3,Craig_Morgan,Craig_Morgan/Craig_Morgan_0001.jpg,False,Matthew_McConaughey,Matthew_McConaughey/Matthew_McConaughey_0001.jpg,False,0
1611,3,Dan_Duquette,Dan_Duquette/Dan_Duquette_0001.jpg,False,Paddy_Torsney,Paddy_Torsney/Paddy_Torsney_0001.jpg,True,0
1612,3,Daniel_Ortega,Daniel_Ortega/Daniel_Ortega_0001.jpg,False,Norah_Jones,Norah_Jones/Norah_Jones_0006.jpg,False,0
1613,3,Daniel_Patrick_Moynihan,Daniel_Patrick_Moynihan/Daniel_Patrick_Moynihan_0001.jpg,False,Eglis_Yaima_Cruz,Eglis_Yaima_Cruz/Eglis_Yaima_Cruz_0001.jpg,False,0
1614,3,Daniel_Patrick_Moynihan,Daniel_Patrick_Moynihan/Daniel_Patrick_Moynihan_0001.jpg,False,Newton_Carlton_Slawson,Newton_Carlton_Slawson/Newton_Carlton_Slawson_0001.jpg,False,0
1615,3,Daniel_Rouse,Daniel_Rouse/Daniel_Rouse_0001.jpg,True,Doris_Schroeder,Doris_Schroeder/Doris_Schroeder_0001.jpg,True,0
1616,3,Daniel_Rouse,Daniel_Rouse/Daniel_Rouse_0001.jpg,True,Mike_Johanns,Mike_Johanns/Mike_Johanns_0001.jpg,False,0
1617,3,Daniell_Sunjata,Daniell_Sunjata/Daniell_Sunjata_0001.jpg,False,Marc-Andre_Fleury,Marc-Andre_Fleury/Marc-Andre_Fleury_0002.jpg,False,0
1618,3,Danny_Ainge,Danny_Ainge/Danny_Ainge_0001.jpg,False,Lee_Ann_Terlaji,Lee_Ann_Terlaji/Lee_Ann_Terlaji_0001.jpg,True,0
1619,3,David_Leahy,David_Leahy/David_Leahy_0001.jpg,True,Jerry_Sexton,Jerry_Sexton/Jerry_Sexton_0001.jpg,False,0
1620,3,David_Scott_Morris,David_Scott_Morris/David_Scott_Morris_0001.jpg,False,Valerie_Thwaites,Valerie_Thwaites/Valerie_Thwaites_0001.jpg,False,0
1621,3,David_Zeplowitz,David_Zeplowitz/David_Zeplowitz_0001.jpg,False,Jerry_Springer,Jerry_Springer/Jerry_Springer_0001.jpg,True,0
1622,3,Dawn_Staley,Dawn_Staley/Dawn_Staley_0001.jpg,True,Hasan_Wirayuda,Hasan_Wirayuda/Hasan_Wirayuda_0001.jpg,False,0
1623,3,Debra_Rose,Debra_Rose/Debra_Rose_0001.jpg,False,Jonathan_Edwards,Jonathan_Edwards/Jonathan_Edwards_0002.jpg,True,0
1624,3,Debra_Yang,Debra_Yang/Debra_Yang_0001.jpg,False,Hashim_Thaci,Hashim_Thaci/Hashim_Thaci_0002.jpg,True,0
1625,3,Debra_Yang,Debra_Yang/Debra_Yang_0001.jpg,False,Yekaterina_Guseva,Yekaterina_Guseva/Yekaterina_Guseva_0001.jpg,False,0
1626,3,Denis_Fassou-Nguesso,Denis_Fassou-Nguesso/Denis_Fassou-Nguesso_0001.jpg,True,William_Overlin,William_Overlin/William_Overlin_0001.jpg,False,0
1627,3,Derrick_Taylor,Derrick_Taylor/Derrick_Taylor_0001.jpg,False,Giuseppe_Morchio,Giuseppe_Morchio/Giuseppe_Morchio_0001.jpg,False,0
1628,3,Derrick_Taylor,Derrick_Taylor/Derrick_Taylor_0001.jpg,False,William_Overlin,William_Overlin/William_Overlin_0001.jpg,False,0
1629,3,Dick_Cheney,Dick_Cheney/Dick_Cheney_0005.jpg,True,James_Murdoch,James_Murdoch/James_Murdoch_0001.jpg,True,0
1630,3,Dick_Cheney,Dick_Cheney/Dick_Cheney_0008.jpg,True,Nobuyuki_Idei,Nobuyuki_Idei/Nobuyuki_Idei_0001.jpg,False,0
1631,3,Dick_Smothers,Dick_Smothers/Dick_Smothers_0001.jpg,False,Yoon_Won-Sik,Yoon_Won-Sik/Yoon_Won-Sik_0001.jpg,False,0
1632,3,Dita_Von_Tesse,Dita_Von_Tesse/Dita_Von_Tesse_0001.jpg,False,Mohammed_Al-Douri,Mohammed_Al-Douri/Mohammed_Al-Douri_0012.jpg,True,0
1633,3,Don_Henley,Don_Henley/Don_Henley_0001.jpg,False,Ernie_Eves,Ernie_Eves/Ernie_Eves_0001.jpg,False,0
1634,3,Don_Henley,Don_Henley/Don_Henley_0001.jpg,False,Gil_Cates,Gil_Cates/Gil_Cates_0001.jpg,False,0
1635,3,Don_Henley,Don_Henley/Don_Henley_0001.jpg,False,Stephen_Frears,Stephen_Frears/Stephen_Frears_0001.jpg,True,0
1636,3,Don_Henley,Don_Henley/Don_Henley_0001.jpg,False,Ziwang_Xu,Ziwang_Xu/Ziwang_Xu_0001.jpg,True,0
1637,3,Donald_Regan,Donald_Regan/Donald_Regan_0001.jpg,False,John_Gruden,John_Gruden/John_Gruden_0001.jpg,True,0
1638,3,Doris_Schroeder,Doris_Schroeder/Doris_Schroeder_0002.jpg,True,Joe_Mantegna,Joe_Mantegna/Joe_Mantegna_0001.jpg,False,0
1639,3,Eduardo_Duhalde,Eduardo_Duhalde/Eduardo_Duhalde_0001.jpg,True,Paula_Dobriansky,Paula_Dobriansky/Paula_Dobriansky_0001.jpg,False,0
1640,3,Eduardo_Duhalde,Eduardo_Duhalde/Eduardo_Duhalde_0002.jpg,True,Tab_Turner,Tab_Turner/Tab_Turner_0001.jpg,False,0
1641,3,Eduardo_Duhalde,Eduardo_Duhalde/Eduardo_Duhalde_0013.jpg,True,James_Murdoch,James_Murdoch/James_Murdoch_0001.jpg,True,0
1642,3,Edward_Egan,Edward_Egan/Edward_Egan_0001.jpg,False,Ernie_Fletcher,Ernie_Fletcher/Ernie_Fletcher_0002.jpg,False,0
1643,3,Edward_Johnson,Edward_Johnson/Edward_Johnson_0001.jpg,True,Jessica_Capshaw,Jessica_Capshaw/Jessica_Capshaw_0001.jpg,False,0
1644,3,El_Hadji_Diouf,El_Hadji_Diouf/El_Hadji_Diouf_0001.jpg,False,Hitomi_Soga,Hitomi_Soga/Hitomi_Soga_0002.jpg,True,0
1645,3,Emilio_Botin,Emilio_Botin/Emilio_Botin_0001.jpg,False,Luca_Cordero_di_Montezemolo,Luca_Cordero_di_Montezemolo/Luca_Cordero_di_Montezemolo_0001.jpg,True,0
1646,3,Emilio_Botin,Emilio_Botin/Emilio_Botin_0001.jpg,False,Robert_Hyatt,Robert_Hyatt/Robert_Hyatt_0001.jpg,True,0
1647,3,Enrique_Iglesias,Enrique_Iglesias/Enrique_Iglesias_0001.jpg,False,Gisele_Bundchen,Gisele_Bundchen/Gisele_Bundchen_0002.jpg,True,0
1648,3,Eric_Bana,Eric_Bana/Eric_Bana_0001.jpg,False,Mike_Sweeney,Mike_Sweeney/Mike_Sweeney_0001.jpg,False,0
1649,3,Eric_Bana,Eric_Bana/Eric_Bana_0001.jpg,False,Tab_Turner,Tab_Turner/Tab_Turner_0001.jpg,False,0
1650,3,Eric_Benet,Eric_Benet/Eric_Benet_0001.jpg,False,Mohammad_Mustapha_Miro,Mohammad_Mustapha_Miro/Mohammad_Mustapha_Miro_0001.jpg,False,0
1651,3,Eric_Rosser,Eric_Rosser/Eric_Rosser_0001.jpg,False,Marc-Andre_Fleury,Marc-Andre_Fleury/Marc-Andre_Fleury_0002.jpg,False,0
1652,3,Eric_Rosser,Eric_Rosser/Eric_Rosser_0001.jpg,False,Peter_Chan,Peter_Chan/Peter_Chan_0001.jpg,False,0
1653,3,Ernie_Eves,Ernie_Eves/Ernie_Eves_0002.jpg,False,Hana_Makhmalbaf,Hana_Makhmalbaf/Hana_Makhmalbaf_0001.jpg,False,0
1654,3,Fernando_Vargas,Fernando_Vargas/Fernando_Vargas_0001.jpg,True,Julio_Cesar_Franco,Julio_Cesar_Franco/Julio_Cesar_Franco_0001.jpg,True,0
1655,3,Fernando_Vargas,Fernando_Vargas/Fernando_Vargas_0003.jpg,True,Martin_Verkerk,Martin_Verkerk/Martin_Verkerk_0003.jpg,False,0
1656,3,Flavia_Pennetta,Flavia_Pennetta/Flavia_Pennetta_0001.jpg,False,Larry_Flynt,Larry_Flynt/Larry_Flynt_0001.jpg,False,0
1657,3,Flavia_Pennetta,Flavia_Pennetta/Flavia_Pennetta_0001.jpg,False,Micah_Knorr,Micah_Knorr/Micah_Knorr_0001.jpg,True,0
1658,3,Flavia_Pennetta,Flavia_Pennetta/Flavia_Pennetta_0001.jpg,False,Paul_Wellstone,Paul_Wellstone/Paul_Wellstone_0001.jpg,True,0
1659,3,Frank_Keating,Frank_Keating/Frank_Keating_0001.jpg,True,Paul_McCartney,Paul_McCartney/Paul_McCartney_0007.jpg,True,0
1660,3,Frank_Lautenberg,Frank_Lautenberg/Frank_Lautenberg_0002.jpg,True,Michael_Capellas,Michael_Capellas/Michael_Capellas_0001.jpg,False,0
1661,3,Frank_Lautenberg,Frank_Lautenberg/Frank_Lautenberg_0002.jpg,True,Steve_Allee,Steve_Allee/Steve_Allee_0001.jpg,True,0
1662,3,Fujio_Mitarai,Fujio_Mitarai/Fujio_Mitarai_0001.jpg,False,Harvey_Weinstein,Harvey_Weinstein/Harvey_Weinstein_0001.jpg,False,0
1663,3,Gabriella_Bo,Gabriella_Bo/Gabriella_Bo_0001.jpg,False,Jeremy_Shockey,Jeremy_Shockey/Jeremy_Shockey_0002.jpg,False,0
1664,3,Gavyn_Arthur,Gavyn_Arthur/Gavyn_Arthur_0001.jpg,False,Kevin_Hearn,Kevin_Hearn/Kevin_Hearn_0001.jpg,True,0
1665,3,Gavyn_Arthur,Gavyn_Arthur/Gavyn_Arthur_0001.jpg,False,Lynne_Slepian,Lynne_Slepian/Lynne_Slepian_0001.jpg,False,0
1666,3,Gavyn_Arthur,Gavyn_Arthur/Gavyn_Arthur_0001.jpg,False,Zahir_Shah,Zahir_Shah/Zahir_Shah_0001.jpg,False,0
1667,3,George_HW_Bush,George_HW_Bush/George_HW_Bush_0007.jpg,True,George_Maxwell_Richards,George_Maxwell_Richards/George_Maxwell_Richards_0001.jpg,False,0
1668,3,George_HW_Bush,George_HW_Bush/George_HW_Bush_0013.jpg,True,Penny_Lancaster,Penny_Lancaster/Penny_Lancaster_0001.jpg,False,0
1669,3,George_Maxwell_Richards,George_Maxwell_Richards/George_Maxwell_Richards_0001.jpg,False,Reggie_Miller,Reggie_Miller/Reggie_Miller_0001.jpg,False,0
1670,3,Georgina_Papin,Georgina_Papin/Georgina_Papin_0001.jpg,True,Mary_Lou_Retton,Mary_Lou_Retton/Mary_Lou_Retton_0001.jpg,False,0
1671,3,Georgina_Papin,Georgina_Papin/Georgina_Papin_0001.jpg,True,Svend_Robinson,Svend_Robinson/Svend_Robinson_0001.jpg,False,0
1672,3,Gerry_Kelly,Gerry_Kelly/Gerry_Kelly_0001.jpg,True,Keira_Knightley,Keira_Knightley/Keira_Knightley_0001.jpg,False,0
1673,3,Giannina_Facio,Giannina_Facio/Giannina_Facio_0001.jpg,True,Peri_Gilpin,Peri_Gilpin/Peri_Gilpin_0001.jpg,False,0
1674,3,Gideon_Black,Gideon_Black/Gideon_Black_0001.jpg,True,Kevin_Hearn,Kevin_Hearn/Kevin_Hearn_0001.jpg,True,0
1675,3,Gideon_Black,Gideon_Black/Gideon_Black_0001.jpg,True,Shafal_Mosed,Shafal_Mosed/Shafal_Mosed_0001.jpg,True,0
1676,3,Gisele_Bundchen,Gisele_Bundchen/Gisele_Bundchen_0002.jpg,True,Penny_Lancaster,Penny_Lancaster/Penny_Lancaster_0001.jpg,False,0
1677,3,Giuseppe_Morchio,Giuseppe_Morchio/Giuseppe_Morchio_0001.jpg,False,Penny_Lancaster,Penny_Lancaster/Penny_Lancaster_0001.jpg,False,0
1678,3,Greg_Frers,Greg_Frers/Greg_Frers_0001.jpg,False,Mohammed_Al-Douri,Mohammed_Al-Douri/Mohammed_Al-Douri_0004.jpg,True,0
1679,3,Greg_Gilbert,Greg_Gilbert/Greg_Gilbert_0001.jpg,False,Mehmet_Ali_Sahin,Mehmet_Ali_Sahin/Mehmet_Ali_Sahin_0001.jpg,False,0
1680,3,Gregorio_Honasan,Gregorio_Honasan/Gregorio_Honasan_0001.jpg,False,Jim_Schwarz,Jim_Schwarz/Jim_Schwarz_0001.jpg,False,0
1681,3,Gregorio_Honasan,Gregorio_Honasan/Gregorio_Honasan_0001.jpg,False,Jonathan_Fine,Jonathan_Fine/Jonathan_Fine_0001.jpg,False,0
1682,3,Gregorio_Honasan,Gregorio_Honasan/Gregorio_Honasan_0001.jpg,False,Matt_Doherty,Matt_Doherty/Matt_Doherty_0001.jpg,False,0
1683,3,Hama_Arba_Diallo,Hama_Arba_Diallo/Hama_Arba_Diallo_0001.jpg,False,Zhang_Yimou,Zhang_Yimou/Zhang_Yimou_0001.jpg,False,0
1684,3,Hana_Makhmalbaf,Hana_Makhmalbaf/Hana_Makhmalbaf_0001.jpg,False,Raquel_Welch,Raquel_Welch/Raquel_Welch_0001.jpg,True,0
1685,3,Hassan_Wirajuda,Hassan_Wirajuda/Hassan_Wirajuda_0001.jpg,True,Scott_Dalton,Scott_Dalton/Scott_Dalton_0001.jpg,False,0
1686,3,Hector_Babenco,Hector_Babenco/Hector_Babenco_0002.jpg,False,Talisa_Bratt,Talisa_Bratt/Talisa_Bratt_0001.jpg,False,0
1687,3,Herb_Ritts,Herb_Ritts/Herb_Ritts_0001.jpg,False,Mark_Broxmeyer,Mark_Broxmeyer/Mark_Broxmeyer_0001.jpg,False,0
1688,3,Hugh_Campbell,Hugh_Campbell/Hugh_Campbell_0001.jpg,False,Ken_Watanabe,Ken_Watanabe/Ken_Watanabe_0001.jpg,False,0
1689,3,Hugh_Campbell,Hugh_Campbell/Hugh_Campbell_0001.jpg,False,Masamori_Tokuyama,Masamori_Tokuyama/Masamori_Tokuyama_0001.jpg,False,0
1690,3,Hugh_Campbell,Hugh_Campbell/Hugh_Campbell_0001.jpg,False,Tom_Foy,Tom_Foy/Tom_Foy_0001.jpg,True,0
1691,3,Imran_Khan,Imran_Khan/Imran_Khan_0001.jpg,True,Matt_Morris,Matt_Morris/Matt_Morris_0001.jpg,True,0
1692,3,Imran_Khan,Imran_Khan/Imran_Khan_0001.jpg,True,Nancy_Humbert,Nancy_Humbert/Nancy_Humbert_0001.jpg,False,0
1693,3,Ivan_Lee,Ivan_Lee/Ivan_Lee_0001.jpg,False,Jennifer_Furminger,Jennifer_Furminger/Jennifer_Furminger_0001.jpg,True,0
1694,3,James_Hallock,James_Hallock/James_Hallock_0001.jpg,False,Robert_Beck,Robert_Beck/Robert_Beck_0001.jpg,False,0
1695,3,James_Murdoch,James_Murdoch/James_Murdoch_0001.jpg,True,Martina_McBride,Martina_McBride/Martina_McBride_0003.jpg,True,0
1696,3,Jamie_Kellner,Jamie_Kellner/Jamie_Kellner_0001.jpg,False,Tomas_Malik,Tomas_Malik/Tomas_Malik_0001.jpg,False,0
1697,3,Jamie_King,Jamie_King/Jamie_King_0001.jpg,False,Lauren_Hutton,Lauren_Hutton/Lauren_Hutton_0002.jpg,True,0
1698,3,Jane_Fonda,Jane_Fonda/Jane_Fonda_0002.jpg,True,Martha_Stewart,Martha_Stewart/Martha_Stewart_0004.jpg,True,0
1699,3,Janet_Leigh,Janet_Leigh/Janet_Leigh_0001.jpg,False,Marianne_Stanley,Marianne_Stanley/Marianne_Stanley_0001.jpg,False,0
1700,3,Jaromir_Jagr,Jaromir_Jagr/Jaromir_Jagr_0001.jpg,False,Troy_Jenkins,Troy_Jenkins/Troy_Jenkins_0001.jpg,False,0
1701,3,Jean_Brumley,Jean_Brumley/Jean_Brumley_0002.jpg,False,Jim_Harrick,Jim_Harrick/Jim_Harrick_0001.jpg,False,0
1702,3,Jen_Bice,Jen_Bice/Jen_Bice_0001.jpg,False,Judi_Dench,Judi_Dench/Judi_Dench_0002.jpg,True,0
